ID,Title,Text,Status
1655887,"Thomasena Stokes-Marshall, sympathy","








A house RESOLUTION

TO EXPRESS THE PROFOUND SORROW OF THE MEMBERS OF THE SOUTH CAROLINA HOUSE OF REPRESENTATIVES UPON THE PASSING OF THOMASENA STOKES-MARSHALL OF MOUNT PLEASANT, TO CELEBRATE HER LIFE, AND TO EXTEND THE DEEPEST SYMPATHY TO HER FAMILY AND MANY FRIENDS.

Whereas, the members of the South Carolina House of Representatives were deeply saddened to learn of the passing of Thomasena Stokes-Marshall of Mount Pleasant on January 6, 2023, at the age of seventy-nine; and

Whereas, born February 13, 1943, in the historically Black settlement of Snowden in Mount Pleasant, the young Thomasena and her family moved to the Bronx of New York City when she was a young child. Educated in New York City's public school system, she went on to earn a Bachelor of Arts degree in Public Administration and Community Organization from New York University; and

Whereas, Ms. Stokes-Marshall began her career as a correctional officer for the New York State Department of Corrections. Five years into her career, she took the exam to become a police officer and in 1968, she began her tenure with the New York Police Department serving as a patrol officer. She climbed the ranks and was promoted to detective where she worked in community affairs. After twenty-four years with the department, she retired her badge in 1991, and along with her husband, Claude, returned to her hometown of Mount Pleasant in 1993 to care for her aging parents; and

Whereas, though she spent much of her life away from the Lowcountry, the Snowden community remained important to her. In 1998, she successfully ran for a seat on Mount Pleasant's Town Council and had the distinction of being the first African American to sit on the council for which she served with diligence and excellence for four terms. She remains the only Black person to have been elected to the town's one hundred eighty-six year-old council. During her seventeen-year tenure, she served as the chairperson of the Council's Planning Committee, chairperson of the Action Committee for Mt. Pleasant's aging population, on the Affordable Housing Task Force Committee, and during her fourth term, she served as the council's Mayor Pro Tem; and

Whereas, a true civic servant, Ms. Stokes-Marshall anchored the town's development of a senior center and formed local institutions to preserve Black historic settlements and celebrate Gullah-Geechee culture. The Thomasena Stokes-Marshall Senior Center opened its doors in 2009 and was an accomplishment she considered one of the greatest of her life. She also formed the Sweetgrass Cultural Arts Festival Association for the purpose of creating an annual event to educate, expose, engage, and bring attention to the growing threats to the Gullah-Geechee people's history and their ancient sweetgrass basket making art form. Since 2004, the annual Sweetgrass Festival has grown in size and scope to become a major attraction in the Town of Mt. Pleasant; and 

Whereas, after leaving the council, she co-founded the African American Historic Settlement Commission in 2016 to protect the history and character of settlement communities such as Snowden that were created after Reconstruction by formerly enslaved Black Americans; and

Whereas, exemplifying her servant's heart, Ms. Stokes-Marshall remained active in numerous charitable organizations including the Board of Directors of Housing for All Mt. Pleasant, as a board member of the Thomasena Stokes-Marshall Senior Center Association, on the Women's Advisory Board for East Cooper Medical Center, East Cooper Meals on Wheels, East Cooper Habitat for Humanity, the Juvenile Diabetes Foundation, and the International African American Museum; and 

Whereas, the members of the South Carolina House of Representatives are grateful for the life and legacy of Thomasena Stokes-Marshall and for the example of service and kindness she set for all who knew her. Her lasting legacy and mark on the Town of Mount Pleasant will be remembered for generations to come. Now, therefore,

Be it resolved by the House of Representatives:

That the members of the South Carolina House of Representatives, by this resolution, express their profound sorrow upon the passing of Thomasena Stokes-Marshall of Mount Pleasant, celebrate her life, and extend their deepest sympathy to her family and many friends. 

Be it further resolved that a copy of this resolution be presented to the family of Ms. Thomasena Stokes-Marshall.
----XX----
",Passed
1655917,Beverly Chrisman retirement,"








A house RESOLUTION

TO RECOGNIZE AND HONOR Beverly D. Chrisman, FORMER Chair of the Prisma Health Midlands Board, UPON THE OCCASION OF HER RETIREMENT AFTER MORE THAN TWENTY YEARS OF EXEMPLARY SERVICE ON THE BOARD, AND TO WISH HER CONTINUED SUCCESS AND HAPPINESS IN ALL HER FUTURE ENDEAVORS.

Whereas, the members of the South Carolina House of Representatives have learned that Beverly D. Chrisman will begin a well-deserved retirement after more than two decades as a premier member of the Prisma Health Midlands board of directors, six of which have been as the distinguished and highly regarded chair of the board; and

Whereas, a graduate of Martinsburg High School in West Virginia, Ms. Chrisman attended the American Institute of Banking and received Intergenerational Certification from the University of Pittsburgh; and

Whereas, retired from the South Carolina Department of Education, she was an employee of the South Carolina Legislature and is self-employed as a political consultant. She has served as a campaign manager and consultant for numerous South Carolina and national political campaigns; and

Whereas, devoted to her community, Ms. Chrisman has served as a member of the Irmo Chapin Recreation Commission, the Irmo Chapin Recreation Foundation, the South Carolina Chamber of Commerce, the Lexington School District Five Education Foundation, and the Saluda Shoals Park Foundation; and

Whereas, she is a former board member of the South Carolina Recreation and Park Association (SCRPA) and served as president of SCRPA Citizens Branch. She was a former member and chairman of the board of the National Recreation and Park Association (NRPA) and a former board member of the NRPA Southern Regional Council and former president of the NRPA Citizens Branch. She has been recognized for establishing and signing protocols for the NRPA with Canada, Japan, Australia, and Great Britain to collaborate and enhance recreation opportunities in those countries; and

Whereas, Ms. Chrisman formerly served as a member of the Southern Association of Colleges and Schools and as a board member of the University of South Carolina Associates. She is a former board member of Hospital Services, Inc., and a board member of Providence Home; and

Whereas, she served as a Sunday school teacher and as the director of the Capital Stewardship for Riverland Hills Baptist Church; and

Whereas, Ms. Chrisman was a founding member and the former secretary and chair of Prisma Health Midlands board of directors and served on the Governance and Community Health committees, and she has served as a board member and as vice chair of Baptist Healthcare System of South Carolina, Inc.; and 

Whereas, her work has been recognized and honored with the South Carolina Order of the Palmetto and the South Carolina Order of the Silver Crescent. She was named an NRPA Life Trustee and the NRPA Southern Region Citizen of the Year, as well as the Armed Forces Recreation Citizen of the Year; the SCRPA Lifetime Achievement Award; the SCRPA Volunteer of the Year; South Carolina Parks, Recreation and Tourism Citizen of the Year; and National Cornelius Amory Pugsley Award. The park in Irmo was named in her honor, Beverly D. Brandes Community Park; and 

Whereas, grateful for her many years of distinguished service to the Prisma Health Midlands Foundation, the South Carolina House of Representatives takes great pleasure in extending best wishes to Beverly Chrisman as she transitions to a richly deserved retirement and the unhurried pace of the days ahead, and the members wish her many years of enjoyment in her well-earned retirement. Now, therefore,

Be it resolved by the House of Representatives:

That the members of the South Carolina House of Representatives, by this resolution, recognize and honor Beverly D. Chrisman, former chair of the Prisma Health Midlands Board, upon the occasion of her retirement after more than twenty years of exemplary service on the board, and wish her continued success and happiness in all her future endeavors.

Be it further resolved that a copy of this resolution be presented to Beverly D. Chrisman.
----XX----
",Passed
1655920,"Edith S. Childs, achievements","








A house RESOLUTION

TO RECOGNIZE AND COMMEND THE HONORABLE EDITH S. CHILDS OF GREENWOOD FOR HER MANY YEARS OF DEDICATED PUBLIC AND COMMUNITY SERVICE AND TO WISH HER MUCH SUCCESS AND FULFILLMENT AS SHE CONTINUES TO SERVE.

Whereas, the South Carolina House of Representatives is pleased to recognize Edith S. Childs for a lifetime of both public and community service in her native Greenwood County; and

Whereas, on October 11, 1948, in Greenwood, Edith S. Childs was born into a single-parent setting. She was raised by her grandmother, Mary J. Scurry, who taught her everything she knows and lives by today. The young Edith graduated from Brewer High School in 1967 and attended a Greenwood County vocational facility for practical nursing. While working twelve-hour shifts, she earned an associate degree in criminal justice in 1998 at Piedmont Technical College. Mrs. Childs and her husband owned and operated Childs' Detective Service in Greenwood, the only business of this nature in seven of the ten counties of the South Carolina Upstate; and

Whereas, further, from a child Edith's goal had been to become a nurse. In 1976, she became a licensed practical nurse and enjoyed what she was doing: caring for people. After thirty-two years, she retired from Self Regional Healthcare; and

Whereas, for more than fifty years, her passion has been making a difference in the lives of others by babysitting, private-duty nursing, volunteering in the school system and community, and working with the local branch of the NAACP. She has served in various capacities, including as secretary, fundraising chairman, and chaplain; and

Whereas, Mrs. Childs became involved in local politics in the early 1990s. She served as PTA vice chairman, member of the Greenwood District 50 School Board, and president of the Brewer High School Alumni Association. In 1999, she was elected representative for Greenwood County Council District One; and

Whereas, Mrs. Childs met then Senator Barack Obama, who was visiting as speaker for the Black Caucus Dinner, in April 2007. In June 2007, Senator Obama came to Greenwood, where he was introduced to ""Fired Up, Ready to Go,"" which later become his campaign slogan. She and President Obama have kept in contact for some years. Upon his invitation, she attended both of his inaugurations and was the only individual invited from South Carolina to attend his final State of the Union Address. She met with him at the White House several times and once at Benedict College in Columbia; and

Whereas, Edith Childs has been married to the love of her life, Charles Childs, for decades. They have three children and six grandchildren; and

Whereas, this woman of faith is an active member of Jacob Chapel Baptist Church, where she serves as vice chair of the Trustees Ministry and Security Committee and as advisor to the Healthcare Ministry, among other church-related duties. Now, therefore,

Be it resolved by the House of Representatives:

That the members of the South Carolina House of Representatives, by this resolution, recognize and commend the honorable Edith S. Childs of Greenwood for her many years of dedicated public and community service and wish her much success and fulfillment as she continues to serve.

Be it further resolved that a copy of this resolution be presented to Edith S. Childs.
----XX----
",Passed
1655933,"SC OSHA, 50th anniversary","








A house RESOLUTION

to RECOGNIZE AND CONGRATULATE THE SOUTH CAROLINA OCCUPATIONAL SAFETY AND HEALTH ADMINISTRATION ON THE OCCASION OF ITS FIFTIETH ANNIVERSARY.

Whereas, the South Carolina House of Representatives is pleased to learn that the South Carolina Occupational Safety and Health Administration (SC OSHA), part of the state's Department of Labor, Licensing, and Regulation, celebrated its fiftieth anniversary in 2022; and

Whereas, South Carolina became the first state to be given initial approval to administer an OSHA state plan on November 30, 1972. This approval was later filed in the Federal Register on December 6, 1972. In 1976, the State received certification and, in 1987, final approval to administer the state plan; and

Whereas, because training is key to a safe and healthy work environment, South Carolina OSHA celebrated fifty years as a state plan with a statewide call to employers to provide at least fifty minutes of additional safety training for their employees during Safety Stand Down Week, December 5-9, 2022; and

Whereas, the SC OSHA training is on workplace violence, an important topic to address, and is available through SCEIS; and

Whereas, SC OSHA has spent half a century working to ensure and improve worker safety throughout South Carolina through compliance and educational outreach, and the House gratefully acknowledges the plan's many benefits to the citizens of this great State. Now, therefore,

Be it resolved by the House of Representatives:

That the members of the South Carolina House of Representatives, by this resolution, recognize and congratulate the South Carolina Occupational Safety and Health Administration on the occasion of its fiftieth anniversary.

Be it further resolved that a copy of this resolution be presented to the South Carolina Occupational Safety and Health Administration.
----XX----
",Passed
1655963,Lowndes Hill Baptist Church 151st anniversary,"








A house RESOLUTION

TO RECOGNIZE AND CONGRATULATE THE PASTOR AND CONGREGATION OF LOWNDES HILL BAPTIST CHURCH OF GREENVILLE UPON THE OCCASION OF THEIR MOMENTOUS ONE HUNDRED FIFTY-FIRST ANNIVERSARY AND TO COMMEND THEM FOR MORE THAN A CENTURY AND A HALF OF SERVICE TO THEIR GOD AND THEIR COMMUNITY.

Whereas, the members of the South Carolina House of Representatives are pleased to learn that Lowndes Hill Baptist Church celebrated its historic one hundred fifty-first anniversary on November 20, 2022; and

Whereas, the church took its name from a local plantation belonging to Mr. and Mrs. Thomas O. Lowndes, Lowndes Hill, which also gave Lowndes Hill Road its name; and

Whereas, founded in 1871, the church's first six members gathered twice a week in a log cabin home under the ministry of Reverend Ansum Fuller.  At the beginning they met for worship on Sundays until a prayer meeting was added on Wednesdays; and

Whereas, as membership increased, so did the need for a larger meetinghouse which the congregation built out of slabs, using homemade benches for pews, a wood burning heater for warmth, and kerosene lamps for light.  Services were held one Sunday a month; and

Whereas, a new sanctuary was begun in 1889 and dedicated in 1908.  A pond was located on the property, where candidates for membership were baptized; and

Whereas, musical instruments in worship were eventually added even though some members initially resisted the idea.  Today, the church's choirs include the Chancel Choir, Male Chorus, Gospel Choir, Youth/Sunbeam/Junior Choir, and W. T. Radden Inspirational Choir; and

Whereas, the Ushers' Ministry began in 1907, and the Baptist Young People's Union (B.Y.P.U.) was organized in 1918: and

Whereas, new edifices were constructed, and enlargements of current buildings were completed, according to the congregation's growing needs.  When the church was destroyed by fire on February 28, 1952, the Lord enabled the congregation to recover, and on June 19, 1955, Lowndes Hill Baptist Church dedicated a new sanctuary to the glory of God; and

Whereas, under the faithful leadership of its twentieth pastor, Dr. Edward D. Brantley, the church was completely renovated. A homecoming service on Sunday, August 18, 1996, celebrated the completed renovations; and

Whereas, Pastor Brantley has continued to lead the church since then to expand its ministry of preaching and teaching the Word of God.  With a growing congregation, the church has added and revamped programs, such as a new members class, prayer service, Bible study, children's church, tape (CD) ministry, deacon's family ministry, Girl Scouts, junior missionary organization, and couples' and singles' ministries; and

Whereas, standing on the faith and vigor of its early pastors and members, the congregation of Lowndes Hill Baptist Church will continue to ""press toward the mark for the prize of the high calling of God in Christ Jesus"" and to preach and teach the pure Word of God, while serving one another and the community; and

Whereas, the South Carolina House of Representatives appreciates the outstanding example of Lowndes Hill Baptist Church's godly heritage for one hundred fifty-one years, and the members wish  the congregation many more years of worship and service under the devoted leadership of the current pastor, Reverend Dr. Edward D. Brantley.  Now, therefore,

Be it resolved by the House of Representatives:

That the members of the South Carolina House of Representatives, by this resolution, recognize and congratulate the pastor and congregation of Lowndes Hill Baptist Church of Greenville upon the occasion of their momentous one hundred fifty-first anniversary and commend them for more than a century and a half of service to their God and their community.

Be it further resolved that a copy of this resolution be presented to Reverend Dr. Edward D. Brantley, pastor of Lowndes Hill Baptist Church. 
----XX----
",Passed
1655983,Clarendon Hall Softball SCISA championship,"








A house RESOLUTION

TO RECOGNIZE AND HONOR THE Clarendon Hall VARSITY Softball TEAM, COACHES, AND SCHOOL OFFICIALS FOR A REMARKABLE SEASON AND TO CONGRATULATE THEM FOR WINNING THE 2022 SOUTH CAROLINA INDEPENDENT SCHOOL ASSOCIATION CLASS 1a STATE CHAMPIONSHIP TITLE.

Whereas, the South Carolina House of Representatives is pleased to learn that the members of the Clarendon Hall softball team in Summerton took home the 2022 South Carolina Independent School Association Class 1A State Championship title; and

Whereas, to the delight of their exuberant fans, the Clarendon Lady Saints defeated a fine, competitive Wardlaw Academy 10-6 in the final game of the best-of-three series and completed their stellar season with a 19-2 record and a .448 season batting average; and

Whereas, Clarendon Hall hosted the first game of the championship series in Summerton and defeated the Lady Patriots 15-5 to take a 1-0 series lead; and

Whereas, in game two, the Lady Saints faced off against Wardlaw in Johnston.  Well practiced in coming from behind to victory during the regular season, Clarendon was undaunted when the team trailed Wardlaw 5-1 by the end of the fourth inning; and

Whereas, in the fifth inning, Clarendon took a 6-5 lead, and the Lady Patriots answered with a run to tie the score at the bottom of the sixth.  In the seventh inning, the Lady Saints put four more runs on the scoreboard to hold the lead, defeat Wardlaw 10-6, and capture the state title in just two games; and

Whereas, Clarendon's Calli Yount was honored as the postseason MVP with an impressive .650 batting average, going 13-20 and driving in fourteen runs.  She pitched eight and two-thirds innings and struck out eleven batters; and

Whereas, freshman teammate Mandy Wells posted a .611 batting average, driving in nine runs in the postseason.  She pitched fourteen innings and sent fifteen batters back to the bench with strikeouts.  She was Clarendon's MVP for the season, as well as the Co-Region Player of the Year, finishing the season with a .649 batting average, nine doubles, three triples, and ten homeruns, and she drove in twenty-nine runs; and

Whereas, other Clarendon 1A Region 2 All-Region team players included the team's second baseman, lone senior, and team leader, McKenley Wells; Colleen McIntosh; Maggie Harrington; and Calli Yount.  Mandy and McKenley Wells, Colleen McIntosh, and Maggie Harrington represented Clarendon Hall in the North-South All-Star game; and

Whereas, McKenley Wells and Maggie Harrington were named Co-Defensive Players of the Year. Lacey Corbett was honored as Offensive Player of the Year, and Colleen McIntosh receive Best All Around while Sydney Berry took home the Coaches Award; and

Whereas, in a sport that demands strength, strategy, and speed, Head Coach Jeffrey Bays and his skilled assistant coaches maximized their own athletic ability and training to forge a championship-caliber team and teach these athletes life principals that will endure beyond the diamond; and

Whereas, in his nine years as head coach, Bays has led the Lady Saints to five state championship games with Assistant Coach Billy Carlisle at his side.  Two assistant coaches, Shannon Corbett and Gracyn Royce, played for Coach Bays in 2015 when the team won the state championship, and Assistant Coach Bailey Corbett was a former player from the 2021 state runner-up team; and

Whereas, the South Carolina House of Representatives values the pride and recognition that the Clarendon Hall softball players have brought to their school and their community, and the members look forward to following their continued accomplishments in the days ahead.  Now, therefore,

Be it resolved by the House of Representatives:

That the members of the South Carolina House of Representatives, by this resolution, recognize and honor the Clarendon Hall varsity softball team, coaches, and school officials for a remarkable season and congratulate them for winning the 2022 South Carolina Independent School Association Class 1A State Championship title.

Be it further resolved that a copy of this resolution be presented to Head of School Russ Jordan and Coach Jeffrey Bays. 
----XX----
",Passed
1655986,"Navy Counselor 1st Class Natalie Brown, retirement","








A house RESOLUTION

TO CONGRATULATE UNITED sTATES Navy Counselor First Class Natalie Brown OF THE NAVY'S CAREER RECRUITING FORCE UPON THE OCCASION OF HER RETIREMENT, TO SALUTE HER FOR HER YEARS OF EXCEPTIONALLY MERITORIOUS SERVICE IN THE NAVY, AND TO EXTEND BEST WISHES FOR CONTINUED SUCCESS AND FULFILLMENT IN THE YEARS TO COME.

Whereas, the members of the South Carolina House of Representatives, on behalf of all South Carolinians, acknowledge with deep appreciation the great sacrifice that the men and women of our armed forces make for the ideals of freedom and justice, which are so richly enjoyed in these United States of America; and

Whereas, Natalie Brown stands high among those servicemen and women so honored by their respective states and nation. Over the course of her career, Petty Officer Brown has served with a distinction that has earned her the respect of all who have had the privilege of working with her. Most recently, she has served the Navy's Career Recruiting Force as divisional leading petty officer of Division One, located in and around Tulsa, Oklahoma. This post has proved to be the culminating and concluding role of her military career, which will close officially in 2023; and

Whereas, members of the Navy's Career Recruiting Force are expected to embody the values and attributes of commitment, initiative, and toughness because they operate almost independently in recruiting stations across the country. For Navy counselors serving in this field, the ability to demonstrate effective leadership capabilities is a crucial element to success. In her current role, Navy Counselor First Class Natalie Brown has defined success; and

Whereas, she is responsible for the training, development, and supervision of assigned recruiting personnel and Delayed Entry Program personnel across four recruiting stations, a position normally reserved for chiefs and above. Brown not only leads her division but also excels at maintaining effective recruiting standards, which have made a positive impact and have set the standard throughout the district; and

Whereas, when first assigned to NRD Dallas, Brown, a native of Chester, South Carolina, was placed in the leading petty officer role of Navy Recruiting Station Tulsa South. Under her leadership, one recruiter was meritoriously advanced in paygrade and her recruiting station's performance was recognized as Medium Recruiting Station of the Year for NRD Dallas. As her responsibilities grew to leading an entire division, the success and awards kept coming; and

Whereas, grateful for the legacy of consistent commitment and excellence Petty Officer Brown has bestowed on the people of this great nation, the House takes much pleasure in wishing her well as she enters retirement and trusts she will find much enjoyment in the more leisurely pace of the days ahead. Now, therefore,

Be it resolved by the House of Representatives:

That the members of the South Carolina House of Representatives, by this resolution, congratulate United States Navy Counselor First Class Natalie Brown of the Navy's Career Recruiting Force upon the occasion of her retirement, salute her for her years of exceptionally meritorious service in the Navy, and extend best wishes for continued success and fulfillment in the years to come.

Be it further resolved that a copy of this resolution be presented to United States Navy Counselor First Class Natalie Brown.
----XX----
",Passed
1656004,Wilbur Robinson,"








A house RESOLUTION

TO CONGRATULATE FLORENCE NATIVE wILBUR rOBINSON ON THE OCCASION OF HIS ONE HUNDREDTH BIRTHDAY AND TO WISH HIM MUCH HAPPINESS IN THE DAYS AHEAD.

Whereas, on November 22, 2022, Wilbur Robinson, a native of Florence, awakened to the celebration of a milestone event: his one hundredth birthday; and

Whereas, born in Florence on November 22, 1922, Wilbur was the son of Leroy and Rosa Robinson. The second of his parents' nine children, Wilbur attended Wilson High School. After high school, he worked at the Atlantic Postline Railroad for three years. As a man of faith, he worshipped at Snowhill Baptist Church, where he served as a trustee and sang in the choir during his later years there; and

Whereas, subsequently, he moved to Baltimore, Maryland, and was offered a truck driver/financial consultant job at Domino Sugar. He worked at the company for thirty six years before retiring; and

Whereas, while residing in Baltimore, he met Estell Mays, and the two were married in 1954. Wilbur and Estell founded a fine family of two children, Anthony ""Jackie"" Robinson and Patricia ""Gina"" Robinson. In addition, Wilber raised two more children whom he loved, Rosa Tanner and Charles Daniel. A caring person, especially regarding children, he also adopted a child and named him after his father, Leroy ""Jamie"" Robinson; and

Whereas, in the community, Wilbur Robinson has enjoyed membership for over thirty years as a Mason with the Lodge Bethlehem 11, located in Baltimore; and

Whereas, Wilbur loves spending time with his grandchildren, great grandchildren, and his many friends, and he likes sharing with the children and grandchildren about managing their finances. He loves and misses his family in South Carolina and speaks with them daily, especially with the second oldest matriarch in the Robinson family, Mattie Robinson, his sister in law; and

Whereas, Wilbur became a centenarian on November 22, 2022, celebrating the event with his daughter, son, and grandchildren in Baltimore who made sure the family patriarch relaxed and enjoyed life; and

Whereas, his favorite saying to share is ""treat someone how you want to be treated."" His own example teaches that we can do anything with determination and commitment; and

Whereas, the House of Representatives takes much pleasure in honoring this son of South Carolina at the continued celebration of his one hundredth birthday and joins with his family and friends in congratulating him on reaching this important life milestone. Now, therefore,

Be it resolved by the House of Representatives:

That the members of the South Carolina House of Representatives, by this resolution, congratulate Florence native Wilbur Robinson on the occasion of his one hundredth birthday and wish him much happiness in the days ahead.

Be it further resolved that a copy of this resolution be presented to Wilbur Robinson.
----XX----
",Passed
1656021,Judge Larry Inabinet sympathy,"








A house RESOLUTION

TO EXPRESS THE PROFOUND SORROW OF THE MEMBERS OF THE SOUTH CAROLINA HOUSE OF REPRESENTATIVES UPON THE PASSING OF the Honorable George Lawrence ""LARRY"" Inabinet OF barnwell COUNTY AND TO EXTEND THEIR DEEPEST SYMPATHY TO HIS LARGE AND LOVING FAMILY AND HIS MANY FRIENDS.

Whereas, the members of the South Carolina House of Representatives were saddened to learn of the death of the Honorable George Lawrence ""Larry"" Inabinet at the age of seventy-seven on Tuesday, November 29, 2022; and

Whereas, born in Charleston, he was a son of the late James A. Inabinet and Agnes Givens Inabinet. He graduated from Williston-Elko High School, earned a bachelor's degree from The Citadel and a juris doctorate from the University of South Carolina School of Law; and

Whereas, in the proud tradition of the sons of South Carolina, Mr. Inabinet served with distinction in the United States Army Reserve from 1967 to 1975; and 

Whereas, he was in private law practice for many years before being elected as a family court judge for the Second Judicial Circuit in 1983; and

Whereas, Mr. Inabinet was an active member of the Williston First Baptist Church where he served as chairman of the finance committee. Leisure time was spent fishing and fellowshipping with his family and friends. He also truly loved spending time with his three grandsons; and 

Whereas, together with his beloved wife of fifty-three years, Judith Bolen Inabinet, he reared two fine children, George Lawrence ""Beau"" Inabinet, Jr., of Mount Pleasant and Rachel Wall of Williston; and

Whereas, his children blessed him with the affection of three loving grandchildren: Taylor Inabinet, Parker Wall, and Fate Wall; and

Whereas, the members of the South Carolina House of Representatives are grateful for the life and legacy of Larry Inabinet and for the example of service and excellence he set for all who knew him.  Now, therefore,

Be it resolved by the House of Representatives:

That the members of the South Carolina House of Representatives, by this resolution, express their profound sorrow upon the passing of the Honorable George Lawrence Inabinet of Barnwell County and extend their deepest sympathy to his large and loving family and his many friends.

Be it further resolved that a copy of this resolution be presented to the family of the Honorable George Lawrence Inabinet. 
----XX----
",Passed
1656027,Ninety-Six Marching Band state championship,"








A house RESOLUTION

TO RECOGNIZE AND HONOR THE NINETY SIX HIGH SCHOOL MARCHING BAND, BAND DIRECTOR, AND SCHOOL OFFICIALS FOR ANOTHER REMARKABLE SEASON AND TO CONGRATULATE THEM FOR WINNING THE 2022 SOUTH CAROLINA CLASS A STATE CHAMPIONSHIP TITLE.

Whereas, the South Carolina House of Representatives is pleased to learn that the members of the Ninety Six High School marching band of Greenwood County took top honors at the state competition held at Westwood High School in Blythewood on Saturday, October 29, 2022; and

Whereas, to the delight of their exuberant fans, the Ninety Six High School Wildcat marching band garnered its tenth state title, receiving a superior rating with a score of 87.9 and earning the High Music and Overall Effect caption awards to defeat fifteen other competitors from around the State; and

Whereas, the forty-eight-member band includes members from grades seven through twelve at Edgewood Middle School and Ninety Six High School, who dedicate their time and energy to practice three days a week after school, to attend band camps, and to participate in Friday night football games, multiple Christmas parades, and Saturday marching competitions; and

Whereas, at the state competition, the marching band performed a show entitled, ""The Light That Guides Us,"" a production with a maritime theme featuring students dressed as sailors, a dock with a boat, lanterns, tidal wave storm, and a towering lighthouse; and

Whereas, the marching band members presented a story through music and visual art of sailors departing from coastal shores for the open ocean.  Once out on the ocean, the sailors become lost and adrift in a powerful storm.  After recovering from the catastrophic storm, they find their way home by following the beams of light from the majestic lighthouse they passed on their way out to sea; and

Whereas, in a field that demands discipline, practice, and talent, Band Director David Vickery and his skilled staff maximized their own experience and training to build a championship-caliber band and teach these musicians life principals that will prove invaluable through life both on and off the parade ground; and

Whereas, the South Carolina House of Representatives values the pride and recognition that the Ninety Six band members have brought to their school and their community and looks forward to following their continued accomplishments in the days ahead.  Now, therefore,

Be it resolved by the House of Representatives:

That the members of the South Carolina House of Representatives, by this resolution, recognize and honor the Ninety Six High School marching band, band director, and school officials for another remarkable season and congratulate them for winning the 2022 South Carolina Class A State Championship title.

Be it further resolved that a copy of this resolution be presented to Principal Darin Rice and Band Director David Vickery. 
----XX----
",Passed
1656050,Mary Alice McCall Guy retirement,"








A house RESOLUTION

TO RECOGNIZE AND HONOR Mary Alice McCall Guy, Chester County Councilwoman, UPON THE OCCASION OF HER RETIREMENT AFTER SIXTEEN YEARS OF EXEMPLARY SERVICE, AND TO WISH HER CONTINUED SUCCESS AND HAPPINESS IN ALL HER FUTURE ENDEAVORS.

Whereas, the members of the South Carolina House of Representatives have learned that Mary Alice McCall Guy will begin a well-deserved retirement on December 31, 2022, after sixteen years of distinguished service on the Chester County Council; and

Whereas, Ms. Guy graduated from Finley High School in 1957, where she was a member of the school's basketball team and the valedictorian of her graduating class.  During her high school career, she won a state oratorical contest and served as president of the South Carolina State National Homemakers Association; and

Whereas, she furthered her education by earning a degree from the Lancaster City School of Practical Nursing in 1964.  After becoming a licensed practical nurse (LPN), she attended York Technical College and received credit hours toward a registered nursing degree; and

Whereas, after serving as an LPN in the Charlotte Community Hospital for ten years, Ms. Guy served for thirty-eight years as a nurse at the MUSC Chester County Nursing Center, formerly Chester Regional Nursing Center, before retiring from nursing; and

Whereas, together with her beloved husband, the late former Councilman George Benjamin ""Bunny"" Guy, Sr., she reared three fine children: former Chester City Administrator Stephanie Guy Jackson; the late former Chester City Councilman Reverend George Benjamin ""Ben"" Guy, Jr.; and newly elected Chester County Councilman Corey Sylvanus Guy.  They have blessed her with the affection of eleven loving grandchildren and nine great-grandchildren; and

Whereas, Councilwoman Guy was first elected to Chester County Council in 2006 to serve the remaining term of her late husband, Councilman Bunny Guy, who was the first African American elected to the Chester County Council.  He died while serving in his sixteenth year in office; and 

Whereas, elected to office for four more terms, she has now completed sixteen years of service as a member of the Chester County Council; and

Whereas, Councilwoman Guy graduated from the Institute of Government of County Officials Levels I and II, and during her service on the council, Chester County has experienced tremendous industrial growth.  In appreciation for her service on Chester County Council, a street was named in her honor, Mary's Lane; and

Whereas, a member of Browns Chapel African Methodist Episcopal Zion Church, Ms. Guy works faithfully on numerous auxiliary boards of the church and gives God the glory for all the wonderful things He has done in her life; and

Whereas, grateful for her many years of distinguished service on Chester County Council, the South Carolina House of Representatives takes great pleasure in extending best wishes to Mary Guy as she transitions to a richly deserved retirement and the unhurried pace of the days ahead, and the members wish her many years of enjoyment in her well-earned retirement.  Now, therefore,

Be it resolved by the House of Representatives:

That the members of the South Carolina House of Representatives, by this resolution, recognize and honor Mary Alice McCall Guy, Chester County Councilwoman, upon the occasion of her retirement after sixteen years of exemplary service, and wish her continued success and happiness in all her future endeavors.

Be it further resolved that a copy of this resolution be presented to Mary Alice McCall Guy.
----XX----
",Passed
